,MAC Address,Vendor Specific Tags,Length,DSSS_CCK,SM_Power_Save,Min_MPDCU_Start_Spacing,RX_Highest_Supported_Data_Rate,Extended_Channel_Switching,WNM_Sleep_Mode,DMS,Interworking,QoS_Map,WNM_Notification,Operating_Mode_Notification,Label
914,42:fd:d6:b2:b9:0d,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T
915,46:03:cc:13:21:62,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
916,46:0d:6f:9b:42:a6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
917,46:0e:2c:94:d4:5d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
918,46:20:c5:e8:d6:3c,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
919,46:24:6f:9e:ac:df,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
920,46:25:09:6f:2d:b5,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
921,46:29:d2:c2:2f:4e,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
922,46:31:55:ad:8d:fc,62,113,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M
923,46:32:be:38:2b:ad,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M
924,46:3a:5b:71:74:ee,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F
925,46:40:44:fb:c3:bf,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
926,46:40:6b:7f:67:75,62,113,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M
927,46:4d:5b:20:aa:6b,56,193,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,S21Ultra_M
928,46:51:13:64:da:2a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
929,46:55:2a:52:ec:8f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
930,46:55:af:78:86:01,62,[101 113],0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXSMax_M
931,46:55:bf:74:3b:65,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
932,46:5b:ce:ef:fc:bf,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
933,46:68:3e:53:db:b2,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
934,46:6f:7d:99:5b:f1,62,113,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXR_U
935,46:74:30:9f:8d:b0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M
936,46:75:53:9f:d6:1e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
937,46:7a:a4:ed:47:77,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
938,46:7b:d2:68:4a:a7,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
939,46:7c:f5:7b:dd:8e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
940,46:83:96:f1:53:22,26,143,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,XiaomiRedmiNote9S_T
941,46:87:51:06:b3:cb,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
942,46:89:5b:5d:0c:66,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
943,46:8b:d0:40:42:dd,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
944,46:8e:ab:97:d5:1e,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
945,46:90:dc:c0:db:ff,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
946,46:91:6d:1d:03:ae,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
947,46:98:10:52:fd:c4,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
948,46:9a:b6:9a:44:7c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
949,46:a7:fe:a2:6a:a9,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
950,46:b7:9e:8c:02:71,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
951,46:b8:53:4b:82:85,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
952,46:bb:c2:5e:05:5c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
953,46:c1:bd:b9:e7:8c,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
954,46:c9:08:ef:6c:bd,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
955,46:c9:7d:ef:44:67,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
956,46:d3:8d:2d:e5:ca,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L
957,46:d3:ca:55:17:46,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M
958,46:d7:39:cb:c2:15,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
959,46:df:10:33:e0:ec,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
960,46:e4:13:04:63:8c,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
961,46:e5:38:40:77:14,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
962,46:f4:be:50:39:7a,11,123,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SamsungM31_A
963,4a:00:af:41:31:b7,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
964,4a:01:01:c8:ed:7c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
965,4a:06:af:12:45:33,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F
966,4a:08:97:d4:96:5f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
967,4a:09:c0:37:b9:a3,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
968,4a:0a:79:7e:1b:a6,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
969,4a:0c:49:40:c6:bf,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
970,4a:0c:93:37:e2:56,1,156,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone6_N
971,4a:0f:ad:3b:83:45,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
972,4a:16:6d:6a:09:f7,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
973,4a:19:3d:6b:58:f4,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
974,4a:1c:05:a6:55:4b,62,113,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iPhoneXR_U
975,4a:1d:17:d4:cb:5e,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
976,4a:1e:1d:9c:9e:f9,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
977,4a:24:19:20:b1:12,60,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_V
978,4a:29:c4:b8:5f:7e,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
979,4a:2a:1d:0b:19:d0,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
980,4a:2c:51:87:c5:b7,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
981,4a:2c:75:92:5a:8a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
982,4a:2e:37:fd:30:b2,26,84,[],[],[],[],[],[],[],[],[],[],[],GooglePixel3A_L
983,4a:32:30:3b:7b:49,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
984,4a:35:81:60:aa:3e,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
985,4a:3a:e6:1f:c1:cb,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
986,4a:3a:ec:8a:d4:4a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
987,4a:3b:48:28:39:b8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M
988,4a:3c:01:59:c2:9f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
989,4a:4d:e2:86:98:9d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
990,4a:54:84:a4:20:d8,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
991,4a:54:8e:ed:4d:bd,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T
992,4a:58:c0:e3:e3:0c,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
993,4a:6c:2b:2a:a6:2c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
994,4a:6e:ac:d6:9a:98,62,[101 113],0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_U
995,4a:76:d0:eb:f8:a0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
996,4a:7b:64:78:70:12,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
997,4a:7d:c1:24:3e:04,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
998,4a:81:05:63:53:4f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
999,4a:85:cc:01:6c:b4,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1000,4a:97:2a:ad:96:86,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1001,4a:97:b4:e8:52:cc,1,156,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone6_N
1002,4a:9b:77:db:6d:46,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1003,4a:9d:b5:0d:38:18,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1004,4a:9e:03:db:08:ab,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1005,4a:9e:65:6a:90:5f,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1006,4a:a1:33:0f:29:2e,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1007,4a:a5:5d:7b:03:47,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F
1008,4a:a6:2f:a9:32:a6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1009,4a:a7:5b:25:ed:ce,11,123,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SamsungM31_A
1010,4a:ab:aa:4e:25:26,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_M
1011,4a:ad:3f:35:da:43,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1012,4a:b5:ca:91:e0:67,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1013,4a:bf:60:ea:3c:d8,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1014,4a:c5:20:e1:a6:82,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1015,4a:ca:ac:eb:8f:f8,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1016,4a:cf:0a:ee:4a:48,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L
1017,4a:cf:7e:d9:48:a4,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1018,4a:d1:fc:7a:98:f4,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1019,4a:d2:00:f7:82:37,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1020,4a:d2:97:46:7c:41,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
1021,4a:d8:5a:42:2f:6d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1022,4a:da:6e:28:dd:b4,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1023,4a:df:04:d6:19:4c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1024,4a:e4:8e:8c:84:39,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1025,4a:f9:8e:06:6e:46,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1026,4a:fb:13:0a:56:44,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1027,4e:04:33:f2:91:a9,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T
1028,4e:07:2e:ba:b3:0b,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1029,4e:0d:95:c5:a0:a1,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1030,4e:13:b6:b3:82:39,62,131,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1031,4e:1e:6a:80:33:b9,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
1032,4e:1f:de:e4:92:d0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1033,4e:28:53:4e:83:4c,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1034,4e:2a:d2:e3:bd:0f,26,143,0.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,XiaomiRedmiNote9S_T
1035,4e:2c:18:c3:17:59,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1036,4e:2c:77:ae:4e:08,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1037,4e:2e:40:2b:d8:f0,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1038,4e:39:3a:71:01:d4,1,156,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone6_N
1039,4e:39:61:5a:c8:78,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1040,4e:3c:d3:e7:41:74,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1041,4e:46:61:18:50:34,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1042,4e:4c:45:6b:34:d0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
1043,4e:56:30:ad:99:eb,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T
1044,4e:65:e6:b9:a1:07,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1045,4e:70:9d:7a:02:16,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1046,4e:76:b3:29:3d:87,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1047,4e:7c:14:5d:21:cd,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1048,4e:7c:5c:c0:1d:21,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1049,4e:7d:e5:d0:18:53,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L
1050,4e:80:50:67:6e:55,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1051,4e:83:76:50:b0:38,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1052,4e:85:52:74:1f:44,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1053,4e:8c:04:d2:0d:77,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
1054,4e:90:65:d2:77:d2,62,111,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone7_F
1055,4e:9a:27:b6:30:62,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1056,4e:9f:0e:53:cd:88,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1057,4e:9f:86:b9:6b:5e,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1058,4e:b5:08:e9:76:f6,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1059,4e:be:ae:fa:ed:64,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L
1060,4e:c3:c7:2a:65:37,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1061,4e:c8:7c:a0:1a:93,62,102,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhoneXR_L
1062,4e:c9:d9:48:5b:e0,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1063,4e:ca:85:a1:cc:d8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1064,4e:cb:65:60:42:ec,0,121,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,[],[],SamsungJ6_K
1065,4e:cc:80:78:a0:3d,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_F
1066,4e:cd:b1:0c:7b:3b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
1067,4e:ce:71:db:13:5f,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1068,4e:d1:4b:b2:3b:ff,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1069,4e:de:fb:a9:9f:c3,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1070,4e:e3:e8:c1:ac:f6,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1071,4e:ef:f9:b5:e5:15,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1072,4e:f0:04:02:57:5d,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1073,4e:f8:3b:4c:99:c8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1074,4e:fd:03:0c:50:1a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1075,52:07:4c:dd:78:c8,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1076,52:0f:0b:6c:4d:98,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1077,52:19:dc:a7:0e:48,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1078,52:1d:7c:96:64:90,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1079,52:1f:73:c0:2b:d2,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1080,52:22:71:63:d6:59,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1081,52:33:a3:9e:7b:9b,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1082,52:36:36:98:23:9b,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1083,52:41:20:78:62:89,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1084,52:42:fd:50:2d:1d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1085,52:48:1c:07:5a:3a,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1086,52:48:30:46:55:ac,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1087,52:4a:4b:a2:82:63,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1088,52:4a:a2:3d:f7:8d,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1089,52:4b:d7:8a:83:7d,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1090,52:51:97:59:75:7a,26,165,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,XiaomiRedmiNote9S_T
1091,52:54:d4:aa:e3:ce,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
1092,52:58:f4:1b:ee:ab,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,iPhone11_M
1093,52:59:9e:c8:ae:53,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1094,52:5a:08:6e:bf:3b,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1095,52:5a:4f:a0:df:c8,62,135,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_M
1096,52:5b:a9:f7:78:04,62,143,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone12_W
1097,52:5e:02:58:bc:b5,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1098,52:60:04:40:78:15,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_B
1099,52:61:75:fb:b3:16,62,132,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,iPhone11_C
